20MICRONS,20200430,29.95,30,28.65,29.05,38288
21STCENMGM,20200430,11,11,11,11,10
3IINFOTECH,20200430,1.7,1.75,1.6,1.6,3782040
3MINDIA,20200430,19559.15,19957,19200.3,19400.2,5403
3PLAND,20200430,7.2,7.2,7.15,7.15,3062
5PAISA,20200430,156,174.5,155.8,157.8,12063
63MOONS,20200430,58,59.2,57.75,58.9,36630
A2ZINFRA,20200430,3.7,3.9,3.7,3.8,607400
AARTIDRUGS,20200430,745,745,706.1,715.2,41668
AARTIIND,20200430,1128,1137,1082,1102.4,534833
AARVEEDEN,20200430,9.35,9.35,9.1,9.2,3205
AAVAS,20200430,1209.65,1237,1175.1,1188,29052
ABAN,20200430,20.9,20.9,19.6,20.45,49134
ABB,20200430,900,913.15,890.1,900.55,145626
ABBOTINDIA,20200430,18050,18200,17520.05,17730.75,44054
ABCAPITAL,20200430,51,51.75,49.8,49.95,2392050
ABFRL,20200430,112.85,126,112.2,115.6,7529919
ABMINTLTD,20200430,13,13,13,13,537
ABSLBANETF,20200430,216.3,233.85,216.3,230,46
ABSLNN50ET,20200430,239,283,233.07,266.35,4796
ACC,20200430,1139.25,1192.8,1137,1179.1,1910083
ACCELYA,20200430,909.95,918.7,905,905.95,12692
ACE,20200430,47,49.5,46.45,46.95,480625
ADANIENT,20200430,141.45,147.45,140.3,141.4,4900322
ADANIGAS,20200430,107.1,108.9,104.55,105.35,1989814
ADANIGREEN,20200430,211.1,212.85,208,210.45,488630
ADANIPORTS,20200430,295.05,296,285.1,290.1,4675412
ADANIPOWER,20200430,31.95,32.75,31.5,31.65,12912035
ADANITRANS,20200430,208,211,205.3,206.85,204612
ADFFOODS,20200430,209,215,202.9,206.2,13799
ADHUNIKIND,20200430,22.15,22.15,22.1,22.15,26391
ADORWELD,20200430,240.5,246.45,235.55,238.25,2800
ADROITINFO,20200430,5.5,5.5,5,5,571
ADSL,20200430,12.85,12.95,12.2,12.8,38599
ADVANIHOTR,20200430,40.15,42.15,39.8,40.1,8635
ADVENZYMES,20200430,151,157,145,145.9,153827
AEGISCHEM,20200430,169,172,167,170.8,123772
AFFLE,20200430,1479,1520,1401,1431.65,30173
AGARIND,20200430,60.55,63.5,55.1,61.1,33222
AGCNET,20200430,246,255,246,251,1433
AGRITECH,20200430,31.3,31.95,30.3,31,14585
AGROPHOS,20200430,10.75,10.75,10.75,10.75,13782
AHLEAST,20200430,131.45,139.75,131.4,132.9,5224
AHLUCONT,20200430,186.2,193.9,183,183.3,53381
AHLWEST,20200430,253,263,253,263,149
AIAENG,20200430,1597,1645.95,1556.95,1608.15,57808
AIONJSW,20200430,11.65,12.15,11.65,12.05,16071
AIRAN,20200430,11,11.35,10.5,10.85,17130
AJANTPHARM,20200430,1534.9,1534.9,1465.6,1487.2,124296
AJMERA,20200430,88.4,90,84.5,85.25,73799
AKASH,20200430,80.75,85,80.75,85,112
AKSHARCHEM,20200430,227.6,229.1,215,217.6,40769
AKSHOPTFBR,20200430,5.05,5.3,5.05,5.05,529479
AKZOINDIA,20200430,2026.55,2100.25,2002.6,2085.85,26742
ALANKIT,20200430,17.25,17.25,17.25,17.25,43479
ALBERTDAVD,20200430,473.55,484,460.65,464.6,29156
ALCHEM,20200430,2.2,2.2,2.2,2.2,13787
ALEMBICLTD,20200430,51.5,52.85,50.05,50.4,151496
ALICON,20200430,248.85,249.3,215.6,229.05,4491
ALKALI,20200430,49.45,52.5,45.65,46.45,90965
ALKEM,20200430,2675.1,2745.9,2575.55,2599.4,200131
ALKYLAMINE,20200430,1919,1930,1775.9,1790,45276
ALLCARGO,20200430,77.5,77.5,74.3,75.2,161744
ALLSEC,20200430,179.95,182.85,166.3,179.35,5971
ALMONDZ,20200430,10,11,10,10.25,3974
ALOKINDS,20200430,7.25,7.25,6.75,7.25,13663283
ALPA,20200430,21.2,21.45,20.15,20.55,86690
ALPHAGEO,20200430,173,182.9,171.2,172,31447
ALPSINDUS,20200430,0.8,0.85,0.75,0.85,26730
AMARAJABAT,20200430,550,572.25,544,570.85,1318693
AMBER,20200430,1100,1107,1070,1071.95,130537
AMBIKCO,20200430,710,715.85,683.05,694,5309
AMBUJACEM,20200430,171.2,174.85,170.55,171.65,4691798
AMDIND,20200430,13.05,13.5,12.75,13.25,7589
AMJLAND,20200430,15.65,16,15.1,15.3,11111
AMRUTANJAN,20200430,394.55,399.8,390.1,390.65,37993
ANANTRAJ,20200430,17,17.45,16.8,16.85,229320
ANDHRACEMT,20200430,3.1,3.1,3.1,3.1,131283
ANDHRAPAP,20200430,190,193.5,186,189.7,15193
ANDHRSUGAR,20200430,244.8,257.9,244.8,254.35,52721
ANIKINDS,20200430,8.45,8.85,8.45,8.7,3214
