20MICRONS,20200515,26,26.5,25.75,26.1,25232
21STCENMGM,20200515,10.05,10.45,10.05,10.45,1488
3IINFOTECH,20200515,1.65,1.65,1.65,1.65,664586
3MINDIA,20200515,17800,17979.95,17520,17675.5,1750
3PLAND,20200515,5.15,5.15,5.15,5.15,410
5PAISA,20200515,150.5,154.95,149.2,152.4,11783
63MOONS,20200515,54.7,55.05,53.05,54.05,16173
A2ZINFRA,20200515,3.9,3.9,3.7,3.8,286028
AARTIDRUGS,20200515,857,874.9,823,863.35,968973
AARTIIND,20200515,1026.9,1046.25,1020,1026.05,271922
AARVEEDEN,20200515,8.85,9,8.65,8.95,5537
AAVAS,20200515,987,1011.2,962.05,982.5,116555
ABAN,20200515,18.9,19.3,18.15,18.75,18664
ABB,20200515,840,846,821,822.7,62463
ABBOTINDIA,20200515,17847,17847,17470.2,17619.55,14274
ABCAPITAL,20200515,45,45,43.5,44.25,992909
ABFRL,20200515,104.9,106.4,101.6,104.1,1427120
ABMINTLTD,20200515,13,13,13,13,10
ABSLBANETF,20200515,182,189.28,180,182.54,632
ABSLNN50ET,20200515,232.2,252.95,225.05,240,77
ACC,20200515,1200,1205,1173,1194.2,1268081
ACCELYA,20200515,905,922,902.1,909.7,14815
ACE,20200515,44.35,44.7,43.7,44,138622
ADANIENT,20200515,141.4,143.7,140,141.05,2145698
ADANIGAS,20200515,108,109.8,106.5,107.45,1697595
ADANIGREEN,20200515,228.6,231.5,225.7,230.25,325461
ADANIPORTS,20200515,309,312,305.35,309.25,3712050
ADANIPOWER,20200515,33.3,33.35,32.1,32.35,9887393
ADANITRANS,20200515,195,196.05,191,195.1,125023
ADFFOODS,20200515,229.9,237.9,220,237.35,171121
ADHUNIKIND,20200515,16.85,18.55,16.85,18.55,20124
ADORWELD,20200515,236.8,242.45,232.85,233.45,11087
ADROITINFO,20200515,6.15,6.25,5.85,6.2,10806
ADSL,20200515,13.8,13.8,12.25,13.4,16441
ADVANIHOTR,20200515,39.1,39.1,37.55,38,12891
ADVENZYMES,20200515,150.5,166,148,156.75,930074
AEGISCHEM,20200515,173.4,175,170.15,172.7,85640
AFFLE,20200515,1342,1345,1305,1318.6,8134
AGARIND,20200515,60.55,60.85,57,58.35,5753
AGCNET,20200515,245,249,245,249,293
AGRITECH,20200515,34,34,31.75,32.5,4179
AGROPHOS,20200515,9.65,9.65,9.65,9.65,10494
AHLEAST,20200515,143.85,143.9,132,141.25,3328
AHLUCONT,20200515,176.15,176.15,173.45,174.15,894
AHLWEST,20200515,239,239,239,239,6
AIAENG,20200515,1684.95,1689.9,1613,1631.05,118659
AIONJSW,20200515,11,11.45,10.75,11.45,26312
AIRAN,20200515,9.35,9.65,9,9.3,48602
AJANTPHARM,20200515,1500,1580,1475,1497,784850
AJMERA,20200515,89,89,83.1,84.35,176960
AKASH,20200515,81,81,81,81,100
AKSHARCHEM,20200515,219.95,224,202,203.45,48584
AKSHOPTFBR,20200515,5,5,4.7,4.75,205067
AKZOINDIA,20200515,1875,1900,1827,1855.45,5437
ALANKIT,20200515,16.5,16.5,15.8,15.9,38477
ALBERTDAVD,20200515,505,508,479.8,482.45,52296
ALCHEM,20200515,3.3,3.3,3.3,3.3,22905
ALEMBICLTD,20200515,49.85,54.9,49.55,53.8,2413843
ALICON,20200515,220,222.1,207.05,215.4,971
ALKALI,20200515,40,41.25,39.05,40,8685
ALKEM,20200515,2545,2547.95,2461.3,2473.35,78644
ALKYLAMINE,20200515,1710.1,1807.5,1691,1763.05,41807
ALLCARGO,20200515,70.35,71,67.7,69.25,38694
ALLSEC,20200515,167,170.35,159.95,166.9,1776
ALMONDZ,20200515,11.2,11.2,11.2,11.2,42
ALOKINDS,20200515,11.55,11.55,11.55,11.55,720156
ALPA,20200515,18.25,18.5,18,18.15,15604
ALPHAGEO,20200515,155.05,155.25,151.2,154,7039
ALPSINDUS,20200515,0.8,0.85,0.8,0.85,22309
AMARAJABAT,20200515,555,578,550,572.85,1834188
AMBER,20200515,1134,1168,1128.15,1139.6,68030
AMBIKCO,20200515,643.1,658.35,643.1,652.7,1690
AMBUJACEM,20200515,184,184.7,179.85,181.8,6194865
AMDIND,20200515,12.5,12.5,11.65,12.1,1606
AMJLAND,20200515,14.4,15,14.4,14.65,412
AMRUTANJAN,20200515,353.8,365,346,360.2,73784
ANANTRAJ,20200515,15.25,15.25,14.35,14.95,60547
ANDHRACEMT,20200515,3.3,3.35,3.05,3.35,592505
ANDHRAPAP,20200515,174.6,178.5,170.15,174,2173
ANDHRSUGAR,20200515,213.5,215,208.05,210.3,30594
ANIKINDS,20200515,9.75,10.2,9.6,10.2,8873
ANKITMETAL,20200515,0.35,0.35,0.35,0.35,5531
ANSALAPI,20200515,5.65,5.9,5.4,5.6,42626
ANSALHSG,20200515,3.4,3.55,3.25,3.3,37541
ANUP,20200515,272.7,274.95,271,272.25,6308
APARINDS,20200515,298.55,302.7,292,294.15,8802
APCL,20200515,110,112.4,106.4,110.6,6007
APCOTEXIND,20200515,99.7,99.7,96,97.95,4878
APEX,20200515,199,199,188.65,190.75,1011425
APLAPOLLO,20200515,1222,1257.1,1219.35,1247.1,21260
APLLTD,20200515,850,887.35,850,873.15,751350
APOLLO,20200515,77.2,89.45,72.6,87.85,1974613
APOLLOHOSP,20200515,1299,1377.1,1290.15,1355.3,1984100
APOLLOPIPE,20200515,317,320,305,309.7,23966
APOLLOTYRE,20200515,92.45,93.2,90.55,91.7,7108760
APOLSINHOT,20200515,423.8,423.8,407.25,415.3,80
APTECHT,20200515,101,105.45,100.35,102,149906
ARCHIDPLY,20200515,19.4,20.2,19.35,19.4,5047
ARCHIES,20200515,11.15,11.4,11,11.15,6825
ARCOTECH,20200515,2.2,2.2,2.1,2.2,9604
ARENTERP,20200515,9.25,10.15,9.25,9.95,796
ARIES,20200515,58.15,58.65,55.85,56.3,40744
ARIHANT,20200515,15.25,15.25,14.35,14.35,465
ARIHANTSUP,20200515,18.7,18.75,17.05,17.9,23099
ARMANFIN,20200515,342.25,348,332,339.85,5140
AROGRANITE,20200515,22.45,22.8,21.75,22.15,8903
ARROWGREEN,20200515,33.5,33.9,33,33.9,1244
