20MICRONS,20190926,37.8,40.5,37.6,40,108719
21STCENMGM,20190926,12.6,12.6,12.6,12.6,1
3IINFOTECH,20190926,2.2,2.2,2.1,2.15,445009
3MINDIA,20190926,20184,20495,19950,20061.9,1613
3PLAND,20190926,5.7,5.7,5.7,5.7,600
5PAISA,20190926,172.65,172.65,172.65,172.65,1822
63MOONS,20190926,129.9,136,126,127.65,178834
A2ZINFRA,20190926,10.7,10.75,10.3,10.6,205903
AARTIDRUGS,20190926,465.1,471.4,465,467.25,23839
AARTIIND,20190926,1629.85,1649.95,1596.05,1602.9,85277
AARVEEDEN,20190926,16.35,17,16,16.2,2809
AAVAS,20190926,1590.8,1618.3,1561.2,1590.25,73423
ABAN,20190926,31.65,31.65,28.65,29.05,59985
ABB,20190926,1540.55,1583.9,1405,1459.9,556866
ABBOTINDIA,20190926,10673.15,10998,10672.5,10922.7,7417
ABCAPITAL,20190926,92.55,93.2,89.8,90.35,1575553
ABFRL,20190926,211.75,219,206.4,208,621786
ABSLNN50ET,20190926,278,279.7,278,279.65,3
ACC,20190926,1640.85,1654.5,1620.95,1646.05,646910
ACCELYA,20190926,847.25,853,842.7,845.7,2613
ACE,20190926,75.65,77.3,74.1,75.2,294782
ADANIENT,20190926,148.45,155.4,146.65,152.7,7013490
ADANIGAS,20190926,132.4,137.3,130.2,132.7,1027867
ADANIGREEN,20190926,52.6,60.45,52.1,59.15,6024700
ADANIPORTS,20190926,412.2,420.6,412,419.15,8639414
ADANIPOWER,20190926,68.4,68.95,67.15,68.25,13262226
ADANITRANS,20190926,235.1,240.8,231.5,233,140871
ADFFOODS,20190926,280,287.5,280,281.75,22962
ADHUNIKIND,20190926,99.6,103.8,98.7,99.55,39453
ADLABS,20190926,3,3.15,2.85,3.05,295157
ADORWELD,20190926,311,323.1,311,319.05,3512
ADROITINFO,20190926,7.6,7.95,7.25,7.25,8714
ADSL,20190926,14.6,14.8,14,14.2,57911
ADVANIHOTR,20190926,57.55,59,55.3,56.65,7325
ADVENZYMES,20190926,163,170.7,162.5,167.55,815025
AEGISCHEM,20190926,180.25,184.4,177,177.65,113095
AFFLE,20190926,1108,1190,1090.05,1174.35,220749
AGARIND,20190926,119,119,112.45,114.85,14493
AGCNET,20190926,112.8,121,112.8,120,583
AGLSL,20190926,52,53.45,48.6,52.8,584
AGRITECH,20190926,51.25,52.95,47.2,48.15,16096
AGROPHOS,20190926,96.85,99,94.05,98.6,102284
AHLEAST,20190926,193.95,194.75,170,180.55,7616
AHLUCONT,20190926,300,300,280.3,287.45,23928
AHLWEST,20190926,320,395,310,363.4,7510
AIAENG,20190926,1735,1826.95,1725.65,1799.85,20270
AIONJSW,20190926,12.45,12.5,12.15,12.2,34213
AIRAN,20190926,14.45,14.45,14.25,14.35,6041
