20MICRONS,20191223,32.95,33.15,32.1,32.25,13077
21STCENMGM,20191223,14,14,14,14,30
3IINFOTECH,20191223,2,2.1,1.95,2.05,1345850
3MINDIA,20191223,21489.9,21600,21255,21438.8,1045
5PAISA,20191223,184.95,185,179,180.45,4088
63MOONS,20191223,101.5,105.5,101.5,103,127143
A2ZINFRA,20191223,7.55,8.55,7.5,7.95,286434
AARTIDRUGS,20191223,515.45,521.85,506.15,518.2,109246
AARTIIND,20191223,768,785,764.3,781.9,165307
AARVEEDEN,20191223,16.8,17.7,15.15,15.65,153140
AAVAS,20191223,1800,1890,1800,1875.45,46303
ABAN,20191223,25.8,26.95,25.5,25.75,45994
ABB,20191223,1264,1279,1228.3,1261.3,49583
ABBOTINDIA,20191223,13000,13208.05,12859.95,13188.75,5564
ABCAPITAL,20191223,97.3,98.15,95.8,96.15,918158
ABFRL,20191223,233.9,236.9,228.8,232.05,238463
ABSLNN50ET,20191223,285.4,285.4,285.4,285.4,1
ACC,20191223,1443.5,1474.85,1441.25,1467.25,557537
ACCELYA,20191223,991,1049.9,989,1042.4,16246
ACE,20191223,71.05,71.2,68.95,70.4,49510
ADANIENT,20191223,217.75,220.8,212.4,214.55,3709426
ADANIGAS,20191223,150.7,150.85,148.75,150.05,551702
ADANIGREEN,20191223,135.1,141.85,134.75,141.85,2374429
ADANIPORTS,20191223,372.05,374.2,364.25,366.9,4275342
ADANIPOWER,20191223,61.7,62.15,60.45,61,4176895
ADANITRANS,20191223,341.95,344.9,331.25,332.4,275463
ADFFOODS,20191223,318.45,322,313.2,316.35,56308
ADHUNIKIND,20191223,39.35,39.35,39.35,39.35,9157
ADLABS,20191223,3.75,3.75,3.5,3.55,33557
ADORWELD,20191223,296.7,296.7,287,288.75,1505
ADSL,20191223,22,22.95,21.65,21.7,49654
ADVANIHOTR,20191223,58,58.35,55.05,55.55,75053
ADVENZYMES,20191223,162,167.8,162,162.85,53356
AEGISCHEM,20191223,175,177.15,168,168.4,95817
AFFLE,20191223,1444,1444.9,1415,1419.55,33514
AGARIND,20191223,77.05,79.65,75.4,78.45,3257
AGCNET,20191223,131.3,132,128.5,131.6,2952
AGRITECH,20191223,44.9,46,43.45,43.95,5370
AGROPHOS,20191223,151,152.3,151,152.25,1310660
AHLEAST,20191223,170.1,175.8,168.05,168.05,256
AHLUCONT,20191223,283.85,283.9,276.25,280.4,1253
AHLWEST,20191223,358.5,358.5,341.5,346.6,1572
AIAENG,20191223,1591.9,1634.45,1580,1618.75,16440
AIONJSW,20191223,10,10.1,9.95,10,101310
AIRAN,20191223,14.5,15.5,14.25,14.75,7198
AJANTPHARM,20191223,958,963.85,945.15,949.45,29471
AJMERA,20191223,113.2,129,113.15,120.55,199666
AKASH,20191223,62.1,70.25,62,65.5,366
AKSHARCHEM,20191223,186.05,188.95,178.85,179.2,16966
AKSHOPTFBR,20191223,6.6,6.8,6.5,6.55,112604
AKZOINDIA,20191223,1965,1990,1930.05,1972.75,11052
ALANKIT,20191223,12,12,11.6,11.85,27981
ALBERTDAVD,20191223,402,402,390.1,392.9,4080
ALBK,20191223,18.8,19.1,18.65,18.85,1533162
ALCHEM,20191223,0.8,0.8,0.75,0.75,9289
ALEMBICLTD,20191223,55.85,58.75,54.1,54.9,823641
ALICON,20191223,357.2,367.7,357.2,363.55,547
ALKALI,20191223,39.9,39.9,37.5,39.35,1096
ALKEM,20191223,2025.15,2043.9,2000,2003.3,12792
ALKYLAMINE,20191223,1098,1098,1055,1067.55,13423
ALLCARGO,20191223,94.45,95.5,93.95,95.15,121652
ALLSEC,20191223,269.1,285.3,269.05,276.75,41939
ALMONDZ,20191223,9.5,9.9,9.05,9.9,3581
ALOKTEXT,20191223,2.95,3.05,2.9,2.95,1567858
ALPA,20191223,15.5,16.5,15.5,15.8,22960
ALPHAGEO,20191223,167.15,169,162.05,164.95,3409
ALPSINDUS,20191223,2,2,2,2,3561
AMARAJABAT,20191223,722,729.9,714.65,717.35,506755
