20MICRONS,20190619,37,37,34.55,34.8,27398
21STCENMGM,20190619,18.2,18.2,18,18.2,240
3IINFOTECH,20190619,3.3,3.35,3.25,3.25,840286
3MINDIA,20190619,22150.75,22420.05,22000,22021.45,617
3PLAND,20190619,8.5,9.3,8.5,8.9,2160
5PAISA,20190619,208,208,194.55,200.8,5681
63MOONS,20190619,115,119.7,110.55,112.1,113792
8KMILES,20190619,74,78,69.2,69.75,119121
A2ZINFRA,20190619,14.75,14.8,12.6,13.5,219397
AARTIDRUGS,20190619,525.1,532.4,518,527.75,7775
AARTIIND,20190619,1739.95,1753.1,1714.1,1715.7,79810
AARVEEDEN,20190619,21.5,22.45,20.05,21.2,9989
AAVAS,20190619,1505,1523.95,1452,1470,15031
ABAN,20190619,35.4,35.4,35.4,35.4,24004
ABB,20190619,1543,1563.95,1540,1554.45,59634
ABBOTINDIA,20190619,8519.7,8575,8450,8461.25,3892
ABCAPITAL,20190619,91.55,92.5,87.8,89.8,1790956
ABFRL,20190619,204.9,207,196.6,197.8,756253
ABSLNN50ET,20190619,269.24,269.24,265,265,16
ACC,20190619,1535,1539.95,1487.1,1493.6,486128
ACCELYA,20190619,893,893,875,877.2,2179
ACE,20190619,98.5,99.5,97.05,97.4,104255
ADANIENT,20190619,148.45,149.75,140.6,142.8,4744374
ADANIGAS,20190619,166.1,168.35,157.5,161.5,699957
ADANIGREEN,20190619,40.8,41.9,38.6,39.75,716297
ADANIPORTS,20190619,423.5,424.85,400.7,407.7,5938743
ADANIPOWER,20190619,47,47.6,44.3,46.7,17770408
ADANITRANS,20190619,228,228,204.25,211.35,194881
ADFFOODS,20190619,282.4,282.45,266.75,271.5,33477
ADHUNIK,20190619,1.5,1.6,1.5,1.5,25781
ADHUNIKIND,20190619,81.15,82.85,79.05,80.05,39215
ADLABS,20190619,4.2,4.2,4.05,4.05,194832
ADORWELD,20190619,333.75,337,322.15,324.95,3530
ADROITINFO,20190619,10.3,10.3,10.3,10.3,4560
ADSL,20190619,16.3,16.3,14.7,15.5,28445
ADVANIHOTR,20190619,59.6,59.85,56.35,58.25,9018
ADVENZYMES,20190619,170.45,173,166.5,169.9,115480
AEGISCHEM,20190619,220,225.85,212.8,214.95,864316
AGARIND,20190619,141.65,145.95,120,125.6,11099
AGCNET,20190619,110.05,111.5,110,110,3225
AGLSL,20190619,51.1,55.4,51.1,52.4,5045
AGRITECH,20190619,52.05,54.5,49.15,50.6,18067
AGROPHOS,20190619,81.25,88,81.1,84.9,1310
AHLEAST,20190619,184.05,197.5,184.05,188.15,541
AHLUCONT,20190619,332.75,333.8,325,330.1,16642
AHLWEST,20190619,335,340,335,335.4,621
AIAENG,20190619,1692.55,1709,1671.45,1685.85,12126
AIONJSW,20190619,17.05,17.1,16.15,16.55,42819
AIRAN,20190619,23.45,28.5,23.45,27.05,14487
AJANTPHARM,20190619,936.1,947.25,911,922.6,317793
AJMERA,20190619,160.5,164,155.5,158.15,37138
AKSHARCHEM,20190619,275.2,288,265,266.5,1592
AKSHOPTFBR,20190619,12.5,12.5,9.8,10.45,1724011
AKZOINDIA,20190619,1793.2,1793.2,1750,1769.7,8668
ALANKIT,20190619,31.7,32.75,29.55,30.4,641476
ALBERTDAVD,20190619,404.15,407.5,395,396.15,2049
ALBK,20190619,40.2,40.6,38.9,39.65,4563087
ALCHEM,20190619,1.3,1.3,1.3,1.3,1533
ALEMBICLTD,20190619,41.2,42.2,40.5,41,122550
