20MICRONS,20190604,39.95,40.7,39.05,39.9,38760
21STCENMGM,20190604,18.7,19.05,18.35,18.35,496
3IINFOTECH,20190604,3.5,3.55,3.5,3.5,589641
3MINDIA,20190604,22911.9,23100,22512,22575.25,1197
3PLAND,20190604,10.5,10.5,9.5,10,1107
5PAISA,20190604,237.9,239.8,225.05,227.7,16502
63MOONS,20190604,130.75,135.1,128,128.9,108145
8KMILES,20190604,100.5,100.9,99.5,99.75,56061
A2ZINFRA,20190604,16,16.45,15.6,16.3,107555
AARTIDRUGS,20190604,562,567.9,550,554.1,11712
AARTIIND,20190604,1856,1870,1836.05,1846.2,44831
AARVEEDEN,20190604,23.35,23.5,22.8,23.1,6034
AAVAS,20190604,1396.9,1418,1381,1397.7,41928
ABAN,20190604,48.8,49.5,48,48.15,41143
ABB,20190604,1593.35,1609.8,1552,1561.65,97405
ABBOTINDIA,20190604,7861,7902,7800,7879.05,5106
ABCAPITAL,20190604,102.5,105.8,102.45,104.1,3941155
ABFRL,20190604,214.3,220,214.3,217.85,433871
ABMINTLTD,20190604,13.45,13.45,13.45,13.45,100
ABSLNN50ET,20190604,289.9,289.9,278.45,278.45,147
ACC,20190604,1710,1735.85,1650.5,1657.65,1180729
ACCELYA,20190604,899.1,899.1,888,889.85,6941
ACE,20190604,104.5,107.6,104.35,104.95,118611
ADANIENT,20190604,158.15,159.3,154.5,157.6,5502910
ADANIGAS,20190604,179.1,184.15,177.9,181.7,2395791
ADANIGREEN,20190604,43.9,46.15,43.6,45.2,1564837
ADANIPORTS,20190604,423.4,429.85,417.4,425.55,7683485
ADANIPOWER,20190604,49.8,51.25,49.6,50.3,9212403
ADANITRANS,20190604,236.3,238,231,231.8,57830
ADFFOODS,20190604,295,305,293.65,296.2,123122
ADHUNIK,20190604,1.85,1.9,1.8,1.8,42972
ADHUNIKIND,20190604,82.2,83.8,78.3,82.75,20705
ADLABS,20190604,7.45,8,7.45,7.7,55335
ADORWELD,20190604,361.6,366.45,361.1,362.2,1874
ADROITINFO,20190604,13.5,14.4,13.5,14.4,215
ADSL,20190604,17.65,18.2,17.5,17.6,52966
ADVANIHOTR,20190604,64.95,65,63.25,64.3,2767
ADVENZYMES,20190604,214,224,214,222.65,690210
AEGISCHEM,20190604,220.1,221.5,216.25,217.2,70445
AGARIND,20190604,161.95,163,144,148.65,26977
AGCNET,20190604,110,116.9,110,114.85,6016
AGLSL,20190604,56,57.9,55.95,57,5849
AGRITECH,20190604,61.4,62.65,59,59.8,22137
AGROPHOS,20190604,76.05,79.9,75,78,1913
AHLEAST,20190604,206.05,213.9,206,210,1416
AHLUCONT,20190604,337.95,339.5,332.6,335.75,3279
