20MICRONS,20190628,36.55,37.5,36.5,37.05,9588
21STCENMGM,20190628,17.65,17.65,17.1,17.1,2797
3IINFOTECH,20190628,3.25,3.35,3.25,3.3,724582
3MINDIA,20190628,22901,23290,22901,23215.8,664
3PLAND,20190628,8.8,8.8,8.4,8.45,1316
5PAISA,20190628,217.95,224,208.25,212.95,15887
63MOONS,20190628,113.9,115.25,111.2,112,77761
8KMILES,20190628,88.6,91.9,88.6,88.6,237230
A2ZINFRA,20190628,12.75,12.9,12,12.3,148164
AARTIDRUGS,20190628,535,542.85,530,530.7,6756
AARTIIND,20190628,1782.3,1791.1,1765,1778.05,30458
AARVEEDEN,20190628,20.65,20.95,18.4,20.05,13857
AAVAS,20190628,1518.95,1518.95,1492.7,1499.3,47597
ABAN,20190628,41.65,41.85,40.6,41.85,203842
ABB,20190628,1590,1617.7,1588,1602.45,53811
ABBOTINDIA,20190628,8920.3,8950,8725.15,8887.95,5041
ABCAPITAL,20190628,93.35,93.6,91.6,91.8,660649
ABFRL,20190628,213.9,215.7,209.1,215.35,308230
ABSLNN50ET,20190628,272.82,274.77,272.82,274.77,17
ACC,20190628,1588,1588.85,1553.1,1562.15,429699
ACCELYA,20190628,872,879.8,860,862.7,4414
ACE,20190628,97.05,97.9,95,95.25,114380
ADANIENT,20190628,152.5,156.3,149.8,150.5,4642404
ADANIGAS,20190628,169.3,171.25,168,170.1,868765
ADANIGREEN,20190628,42.8,45.75,42.6,44.4,1669966
ADANIPORTS,20190628,408.7,413.35,407,410.2,2148799
ADANIPOWER,20190628,52.25,52.35,50.8,51.35,10327185
ADANITRANS,20190628,221.2,225.55,220.5,224.15,43329
ADFFOODS,20190628,271.1,276.25,271.1,272.75,15066
ADHUNIK,20190628,1.4,1.4,1.35,1.4,33948
ADHUNIKIND,20190628,80.7,82.85,79.9,81.2,8831
ADLABS,20190628,5.75,5.8,5.3,5.4,273314
ADORWELD,20190628,346.2,351,344.6,347.85,2783
ADROITINFO,20190628,11.25,11.75,10.8,11,2417
ADSL,20190628,14.05,14.45,13.8,14.05,24725
ADVANIHOTR,20190628,60.1,62.4,60.05,62.1,11375
ADVENZYMES,20190628,169.5,171.7,169.05,169.75,55785
AEGISCHEM,20190628,200.1,202.95,197.8,199.5,126958
AGARIND,20190628,126,128.95,122.5,124.85,30508
AGCNET,20190628,110.2,111.4,110,110,954
AGLSL,20190628,52.25,55.45,52.25,54.3,947
AGRITECH,20190628,52.5,57.9,52.5,56.15,32398
AGROPHOS,20190628,85.5,87,81.25,85.65,38597
AHLEAST,20190628,185.35,197,185.35,196,2440
AHLUCONT,20190628,329.6,331.05,329.6,331,29138
AHLWEST,20190628,339.5,341,335.25,340.25,87
AIAENG,20190628,1760,1817.95,1745,1793.55,11483
AIONJSW,20190628,22.6,25.2,21.8,22.55,742644
AIRAN,20190628,25,27.5,25,26.2,6877
AJANTPHARM,20190628,960,966,945,955.8,82988
AJMERA,20190628,166.2,170.7,165.1,168.95,56615
AKSHARCHEM,20190628,284,294.4,278,285.55,2558
AKSHOPTFBR,20190628,10.95,11.15,10.45,10.55,223378
AKZOINDIA,20190628,1792,1800.05,1776.65,1796.8,5561
ALANKIT,20190628,32.5,32.5,30.65,31.85,1061039
ALBERTDAVD,20190628,392.3,402.45,392,396.8,781
ALBK,20190628,49.8,50.5,48.8,49.85,7059439
ALCHEM,20190628,1.15,1.15,1.15,1.15,4832
ALEMBICLTD,20190628,42.75,43.8,42.65,43.65,139545
ALICON,20190628,555,560,554.1,556.5,539
ALKALI,20190628,41.7,42.9,41.4,41.9,2051
ALKEM,20190628,1689.45,1699.5,1661,1669,15000
ALKYLAMINE,20190628,811,825,810.1,820.1,1510
ALLCARGO,20190628,106.1,107,105,106.55,45900
ALLSEC,20190628,316.8,318.75,316.75,317,5687
ALMONDZ,20190628,16.7,17.8,16.25,16.8,1169
ALOKTEXT,20190628,3.5,3.5,3.4,3.45,1913929
ALPA,20190628,20.15,20.2,19.05,19.35,10671
ALPHAGEO,20190628,430,430.05,414.85,417.15,3279
ALPSINDUS,20190628,0.75,0.75,0.75,0.75,3044
AMARAJABAT,20190628,619,635,615.8,619.95,584092
AMBER,20190628,816.5,832,816.5,824.75,4473
AMBIKCO,20190628,1072.5,1074.9,1050,1059.75,1090
AMBUJACEM,20190628,219.5,219.5,212.05,212.85,1995352
AMDIND,20190628,18.4,18.85,17.35,17.8,5381
AMJLAND,20190628,15.9,16.9,15.9,16.65,9397
AMRUTANJAN,20190628,301.7,308.85,298.8,300.5,27305
ANANTRAJ,20190628,30.6,31,29.6,29.75,180024
ANDHRABANK,20190628,23.6,24.15,23.45,23.6,1864208
ANDHRACEMT,20190628,4,4.05,3.85,4,5233
ANDHRSUGAR,20190628,321.5,324.35,317.65,318.6,18043
ANIKINDS,20190628,11.35,12.5,11.35,11.75,298
ANKITMETAL,20190628,0.4,0.45,0.4,0.45,8412
ANSALAPI,20190628,6.05,6.05,5.6,5.75,101969
ANSALHSG,20190628,6.1,6.55,6,6.45,31626
ANTGRAPHIC,20190628,0.85,0.9,0.85,0.9,37750
ANUP,20190628,482,496.5,470.8,479.85,13344
APARINDS,20190628,593.05,593.55,573.75,578.15,7487
APCL,20190628,166.25,169.35,165.5,167.5,639
APCOTEXIND,20190628,558.4,565,558.4,563,804
APEX,20190628,262.95,265.35,254.4,256.3,60628
APLAPOLLO,20190628,1519.3,1522.55,1488.3,1501.15,16181
APLLTD,20190628,501,516.7,496.05,508.75,45109
APOLLO,20190628,123.4,124.2,120.1,121.45,11153
APOLLOHOSP,20190628,1324.9,1382,1319.3,1359.2,1568379
APOLLOTYRE,20190628,203.45,204.25,199.15,200.65,1125746
APOLSINHOT,20190628,920.05,942,919.95,927.35,1177
APTECHT,20190628,147,147.5,142.05,144.25,121394
ARCHIDPLY,20190628,33.05,34.2,33,33.3,5595
ARCHIES,20190628,21.05,21.3,20.8,21,11858
ARCOTECH,20190628,2.95,2.95,2.8,2.95,13396
ARIES,20190628,62.5,63.8,60.9,61.75,14248
ARIHANT,20190628,22,24.7,21.6,24.65,1120
ARIHANTSUP,20190628,54,55.85,53.2,54.85,50126
ARMANFIN,20190628,406,410,406,409.6,5161
AROGRANITE,20190628,45.95,46,44.9,45.05,4475
ARROWGREEN,20190628,67,72.4,66.95,72.4,211512
ARROWTEX,20190628,12.65,13.15,12.1,12.75,7300
ARSHIYA,20190628,18.15,18.9,16.5,17.05,152053
ARSSINFRA,20190628,39.7,39.7,36.5,37.65,6087
ARVIND,20190628,66,66.55,62.85,63.3,2583896
ARVINDFASN,20190628,698,738,665,680.5,61390
ARVSMART,20190628,101.1,104.5,98.2,101.1,17912
ASAHIINDIA,20190628,220,220.05,217.45,218.35,18585
ASAHISONG,20190628,143.05,143.4,135.95,139.35,1686
ASAL,20190628,44.15,44.7,43.25,43.55,732
ASHAPURMIN,20190628,16.9,17.3,16.6,17,26426
ASHIANA,20190628,121.35,122.85,121.35,122,163777
ASHIMASYN,20190628,10.3,10.9,9.65,10.2,107812
ASHOKA,20190628,141.7,142.3,138.5,140.65,118929
ASHOKLEY,20190628,88.65,88.65,86.25,87.25,14814608
ASIANHOTNR,20190628,126,133,125,132.25,689
ASIANPAINT,20190628,1365,1371.9,1350.1,1358.15,1131371
ASIANTILES,20190628,255.75,255.8,251,251.05,223754
ASPINWALL,20190628,143.15,149.9,143.15,146,2110
ASSAMCO,20190628,1.2,1.25,1.15,1.25,260671
ASTEC,20190628,469.9,474,464,472.3,10111
ASTERDM,20190628,127.5,129,124.8,125.75,521431
ASTRAL,20190628,1330,1339,1317.8,1325.9,18463
ASTRAMICRO,20190628,86.15,86.7,84,84.2,119882
ASTRAZEN,20190628,2108.8,2149.85,2097,2128.95,12231
ASTRON,20190628,116.9,120.25,114.8,116.6,336517
ATFL,20190628,512.9,512.9,497.35,501.5,2290
ATLANTA,20190628,10.95,10.95,10.45,10.9,27017
ATLASCYCLE,20190628,44.8,44.8,42,43.1,6066
ATUL,20190628,3965.6,3985,3945.05,3980.5,5718
ATULAUTO,20190628,274.9,276.4,267.5,268.85,9807
AUBANK,20190628,691,709,691,704.25,137721
AURIONPRO,20190628,111.2,112.5,109.1,111.15,5591
AUROPHARMA,20190628,613.25,625.95,603.2,608.05,2850389
AUSOMENT,20190628,36.95,36.95,35.6,35.75,569
AUTOAXLES,20190628,1058.8,1092,1035.05,1081.8,7969
AUTOIND,20190628,51.65,51.65,50.55,50.75,2693
AVADHSUGAR,20190628,370,370,346.7,354.9,138121
AVANTIFEED,20190628,350.5,358.4,350.5,351.75,216516
AVTNPL,20190628,23.85,24.7,23.8,24.5,17961
AXISBANK,20190628,801.15,812.9,793.3,808.55,9174348
AXISCADES,20190628,66.9,66.9,64.55,66.45,113485
AXISGOLD,20190628,2969.95,2984,2942.25,2960.45,235
AXISNIFTY,20190628,1218.31,1218.32,1203.01,1207.51,43
AYMSYNTEX,20190628,37.55,39.9,37.55,39.2,1674
BAFNAPHARM,20190628,5.35,5.5,5.35,5.45,8567
BAGFILMS,20190628,3.65,3.8,3.6,3.65,29649
BAJAJ-AUTO,20190628,2865,2869,2817.3,2827.05,303973
BAJAJCON,20190628,328.2,331.95,327.55,329.85,20191
BAJAJELEC,20190628,524.9,530.95,523.75,529.25,44220
BAJAJFINSV,20190628,8443.9,8557.85,8423.8,8524.65,224278
BAJAJHIND,20190628,7.85,7.85,7.65,7.75,833048
BAJAJHLDNG,20190628,3615,3631.9,3585.4,3598.25,25184
BAJFINANCE,20190628,3652.45,3693.25,3629.7,3681.1,1200036
BALAJITELE,20190628,58.7,59.75,58,58.55,21064
BALAMINES,20190628,373.25,381,373.25,378.4,5874
BALAXI,20190628,77.85,77.85,77.85,77.85,186
BALKRISHNA,20190628,30.85,31.9,29.9,29.9,8227
BALKRISIND,20190628,772.5,772.5,753.5,755.8,199267
BALLARPUR,20190628,1.95,2,1.9,1.9,300071
BALMLAWRIE,20190628,182.95,186,182.05,182.9,28833
BALPHARMA,20190628,55,55,53,53.3,5207
BALRAMCHIN,20190628,141.4,141.45,136.6,139.15,1277685
BANARBEADS,20190628,45.45,45.45,44,45.4,703
BANARISUG,20190628,1459.05,1459.05,1423.95,1446.7,141
BANCOINDIA,20190628,119.1,122.1,119,119.55,18917
BANDHANBNK,20190628,536,544.55,533.5,538.75,301161
BANG,20190628,39.25,39.95,38.15,39.7,8916
BANKBARODA,20190628,121,125.6,120.5,121.6,36026820
BANKBEES,20190628,3195.35,3210,3170.2,3187.13,59157
BANKINDIA,20190628,88.5,93,87.85,90.15,15393522
BANSWRAS,20190628,63.6,67.9,63.6,67.05,4807
BARTRONICS,20190628,4.4,4.4,3.7,3.8,47249
BASF,20190628,1323.8,1356,1310.1,1345.35,9924
BASML,20190628,148.2,158.85,148.2,152.15,94
BATAINDIA,20190628,1447.35,1460,1441.25,1446.45,555967
BAYERCROP,20190628,3400,3498.8,3400,3474.35,6819
BBL,20190628,1064.05,1078.45,1050,1052,4505
BBTC,20190628,926,949,912,936.1,156465
BCG,20190628,4.4,4.4,4.4,4.4,14154
BDL,20190628,315,341.9,315,339.75,1042615
BEARDSELL,20190628,13.5,16.8,12.55,15.45,35507
BEDMUTHA,20190628,14.5,14.65,14.5,14.55,1765
BEL,20190628,115,116.1,111.7,112.5,6970823
BEML,20190628,906.8,936,900,911.9,2453468
BEPL,20190628,64.95,65.15,62.8,62.95,270324
BERGEPAINT,20190628,316.5,319.05,314.3,317.5,433859
BFINVEST,20190628,256.65,258.9,252.4,256.85,37426
BFUTILITIE,20190628,182.85,183,177,178,156652
BGLOBAL,20190628,2.1,2.1,2,2.05,6649
BGRENERGY,20190628,51,51.35,49.9,50.45,34955
BHAGERIA,20190628,257.6,257.85,251.05,253.85,11244
BHAGYANGR,20190628,25.35,25.85,24.65,24.75,3104
BHAGYAPROP,20190628,24,24.65,24,24.6,3609
BHANDARI,20190628,1.65,1.7,1.65,1.65,138582
BHARATFIN,20190628,915,919.2,887.6,892.55,1566459
BHARATFORG,20190628,456,468,448,449.9,1393708
BHARATGEAR,20190628,102,104,95.1,95.9,16932
BHARATRAS,20190628,4010,4029.9,3951,4011.35,1203
BHARATWIRE,20190628,34,34.4,33.55,33.9,4862
BHARTIARTL,20190628,348.4,350,342.5,346.65,8576035
BHEL,20190628,74.4,74.55,72.55,73.15,7498136
BIGBLOC,20190628,26.9,28.65,26.9,27.65,503
BIL,20190628,302,304.9,294,300.7,4996
BILENERGY,20190628,2.25,2.25,2.25,2.25,34730
BINDALAGRO,20190628,13.7,13.7,13,13,11117
BIOCON,20190628,248.35,252.15,247.35,250.55,2143049
BIOFILCHEM,20190628,6.3,6.3,6,6,225
BIRLACABLE,20190628,91.9,93.3,90.1,90.85,22788
BIRLACORPN,20190628,590.5,594.95,587.5,591.8,41015
BIRLAMONEY,20190628,46,46.45,45.2,45.55,39954
BKMINDST,20190628,2.9,3.1,2.85,2.9,61217
BLBLIMITED,20190628,3.85,4.25,3.85,4.05,6437
BLISSGVS,20190628,156.1,157.65,153.25,154.3,467525
BLKASHYAP,20190628,8.1,8.1,8.1,8.1,8887
BLS,20190628,104.8,104.8,100.3,102.85,65375
BLUECOAST,20190628,3.65,3.65,3.35,3.35,11547
BLUEDART,20190628,2670,2699,2659.95,2685.1,1236
BLUESTARCO,20190628,762,794.55,759.75,775.7,82086
BODALCHEM,20190628,99.15,100,99,99.6,41164
BOMDYEING,20190628,103.6,110.8,100.7,107.55,3798840
BOROSIL,20190628,171.55,172.8,167,168.5,32192
BOSCHLTD,20190628,16648,16648,16301,16338.65,10347
BPCL,20190628,390.65,396.6,390.5,392.45,3493193
