20MICRONS,20190523,37.9,38.75,37,37.3,75010
21STCENMGM,20190523,18.3,18.3,18.3,18.3,179
3IINFOTECH,20190523,3.65,3.65,3.5,3.5,985148
3MINDIA,20190523,23188,23299,22871.85,23122.85,1430
3PLAND,20190523,10.9,10.9,10.9,10.9,1000
5PAISA,20190523,328.65,333,314.05,326.8,9668
63MOONS,20190523,143,146.4,135.5,136.85,208968
8KMILES,20190523,102.5,105.65,100,100.8,280458
A2ZINFRA,20190523,17.7,18.3,16.7,17.05,669983
AARTIDRUGS,20190523,560.5,570,560.5,562.2,2970
AARTIIND,20190523,1730,1745,1715.1,1728.1,118759
AARVEEDEN,20190523,23,24,22.55,22.85,4365
AAVAS,20190523,1490,1499.9,1426.3,1449.3,24738
ABAN,20190523,47.6,48.9,47.6,47.85,41116
ABB,20190523,1490,1490,1421,1437.7,76310
ABBOTINDIA,20190523,7785.1,7849.95,7645,7665.35,2762
ABCAPITAL,20190523,96.25,98.35,95.5,95.85,2187218
ABFRL,20190523,205,205.05,191.4,193.8,553377
ABMINTLTD,20190523,13.45,13.45,13.45,13.45,6
ABSLNN50ET,20190523,274.08,274.99,267.07,267.32,1967
ACC,20190523,1638.75,1680.2,1621.55,1639.8,963817
ACCELYA,20190523,899.9,906.1,895,898.3,2646
ACE,20190523,98.5,103.75,97.05,99.85,457196
ADANIENT,20190523,169.5,180.8,157.7,161.05,61334483
ADANIGAS,20190523,140,145.9,133.5,135.85,2298249
ADANIGREEN,20190523,46,47.4,43.05,43.4,3296384
ADANIPORTS,20190523,398.95,430.6,392.15,407.55,23021274
ADANIPOWER,20190523,48.85,51,45.6,46.65,50231342
ADANITRANS,20190523,235,244.95,220,225.75,778739
ADFFOODS,20190523,259.4,266.2,255,257.25,66536
ADHUNIK,20190523,2.15,2.25,2.1,2.2,37144
ADHUNIKIND,20190523,75,76.9,73,73.75,41799
ADLABS,20190523,8,8.4,7.1,7.45,268179
ADORWELD,20190523,339.65,344.75,335,337.8,4937
ADROITINFO,20190523,13.6,14.95,13.6,14.95,197
ADSL,20190523,14.15,15.15,14.15,14.5,8515
ADVANIHOTR,20190523,60.95,61.9,59.25,60.2,1191
ADVENZYMES,20190523,190,198,184.95,193.6,272699
AEGISCHEM,20190523,207,212.25,204.95,210.1,130669
AGARIND,20190523,176.45,176.45,155.05,160.05,12281
AGCNET,20190523,101.9,103.85,98.05,98.8,9781
AGLSL,20190523,55.95,56.6,54.1,55,2301
AGRITECH,20190523,62.75,65.25,61.05,63,33929
AGROPHOS,20190523,70.25,73.8,70.25,73.8,56103
AHLEAST,20190523,213,224.75,212.1,222.35,459
AHLUCONT,20190523,342.75,344.9,320.15,326.85,5313
AHLWEST,20190523,343,370.15,332,339.7,1803
AIAENG,20190523,1718,1747.95,1701.3,1723.9,5589
AIFL,20190523,7.95,8.25,7.55,7.55,31323
AIONJSW,20190523,22,22.8,20.7,21.3,53666
AIRAN,20190523,31,33.9,31,31.7,33399
AJANTPHARM,20190523,1033.65,1039,1005.2,1008.9,150346
AJMERA,20190523,169.9,172.55,166.4,167.6,37961
AKSHARCHEM,20190523,261.05,268.3,250,253.15,3060
AKSHOPTFBR,20190523,18,19.8,16.3,16.95,1450501
AKZOINDIA,20190523,1700,1717.5,1675,1681.45,2467
ALANKIT,20190523,34.75,36.1,34.05,36,1548756
ALBERTDAVD,20190523,393.65,396,382.5,387,1972
ALBK,20190523,50.3,50.3,45.25,45.6,10135718
ALCHEM,20190523,1.8,1.9,1.8,1.8,2977
ALEMBICLTD,20190523,41.3,41.55,40.2,40.35,77257
ALICON,20190523,605.05,614.95,577.7,590.5,2105
ALKALI,20190523,53.5,53.6,48.9,49.8,48878
ALKEM,20190523,1698.95,1710.35,1676.05,1681.95,8571
ALKYLAMINE,20190523,801,822.1,780.3,790.5,10312
ALLCARGO,20190523,108,108.95,105.05,105.7,91024
ALLSEC,20190523,312.55,317.9,311.5,316.3,23719
ALMONDZ,20190523,20,20,18.25,18.55,650
ALOKTEXT,20190523,3.95,3.95,3.7,3.9,1536684
ALPA,20190523,23.5,25,23.25,24.15,23144
ALPHAGEO,20190523,447,475,427,432.25,12391
ALPSINDUS,20190523,1.15,1.15,1.1,1.1,218
AMARAJABAT,20190523,622,632.25,616.7,621.9,337171
AMBER,20190523,744.75,744.75,707,715.25,9875
AMBIKCO,20190523,1106,1130,1090.05,1114.95,3267
AMBUJACEM,20190523,224.35,230.8,221.6,222.55,5029385
AMDIND,20190523,18.7,19.2,18.3,18.45,5012
AMJLAND,20190523,19.4,19.7,19.05,19.2,11771
AMRUTANJAN,20190523,290,295,281,283.65,17257
ANANTRAJ,20190523,29.55,30.8,29.4,30.3,422639
ANDHRABANK,20190523,25.1,25.9,24.4,24.6,1531880
ANDHRACEMT,20190523,4.5,4.65,4.3,4.3,29288
ANDHRSUGAR,20190523,371.85,372.35,356.75,358.4,27715
ANIKINDS,20190523,12.9,13.5,12.9,13.4,2871
ANKITMETAL,20190523,0.45,0.5,0.45,0.5,25431
ANSALAPI,20190523,8.9,8.9,7.7,8.2,234465
ANSALHSG,20190523,10.6,10.7,10.3,10.4,168567
ANTGRAPHIC,20190523,0.8,0.8,0.75,0.8,74342
ANUP,20190523,480,495,475.5,488.05,117031
APARINDS,20190523,635.2,635.75,622.5,626.95,1639
APCL,20190523,147.4,168.75,143.85,147.45,6966
APCOTEXIND,20190523,513.35,522,502.8,509.2,8641
APEX,20190523,273.1,278,238,252.7,639652
APLAPOLLO,20190523,1647,1650,1600.05,1610.05,22589
APLLTD,20190523,530,533.75,523.55,528.65,56360
APOLLO,20190523,134,134.4,127.35,130,31452
APOLLOHOSP,20190523,1193,1193,1143.35,1150.1,222973
APOLLOTYRE,20190523,185,189.85,182.6,183.6,2515235
APOLSINHOT,20190523,920.05,939,890.1,895.85,600
APTECHT,20190523,137.5,142.75,131.2,140.7,249080
ARCHIDPLY,20190523,37.1,38.4,34.55,35.1,32338
ARCHIES,20190523,22.6,22.75,21.75,21.8,37699
ARCOTECH,20190523,4.3,4.3,4,4.05,27448
ARIES,20190523,72.6,73.6,69.95,70.55,16730
ARIHANT,20190523,30.85,30.9,25.1,26,3066
ARIHANTSUP,20190523,59.95,59.95,55.2,57.55,11458
ARMANFIN,20190523,377.05,388.45,375,375,5350
AROGRANITE,20190523,50.95,51.5,48.6,49.05,11123
ARROWGREEN,20190523,62.3,69.35,58.2,61.1,15112
ARROWTEX,20190523,17.95,17.95,16.7,17.45,7562
ARSHIYA,20190523,31.4,31.4,28.35,28.95,22010
ARSSINFRA,20190523,44.95,44.95,41.2,41.65,4439
ARVIND,20190523,79,79.85,74.3,74.9,2495519
ARVINDFASN,20190523,822.7,853.45,811.25,820.35,58694
ARVSMART,20190523,115.1,121.8,114,118.75,12503
ASAHIINDIA,20190523,210,214,209.9,212.4,82112
ASAHISONG,20190523,145.25,151.9,141,143.5,3288
ASAL,20190523,50.4,50.8,47.65,48.45,1505
ASHAPURMIN,20190523,22.1,22.75,20.8,21.25,19822
ASHIANA,20190523,117,117,105,107,41873
ASHIMASYN,20190523,10.9,10.95,10.1,10.35,49647
ASHOKA,20190523,121.1,126.9,120.2,121.7,1991619
ASHOKLEY,20190523,90,91.85,88.4,88.85,31464067
ASIANHOTNR,20190523,132.05,132.55,126.55,129.05,588
ASIANPAINT,20190523,1389,1389,1357.7,1367.75,1527569
ASIANTILES,20190523,238.6,260,236.1,248.85,870890
ASPINWALL,20190523,154,154,141.65,148.55,2782
ASSAMCO,20190523,1.9,1.95,1.85,1.85,64750
ASTEC,20190523,450.45,467.95,445.7,450.05,5907
ASTERDM,20190523,132.1,134.95,128.5,129.25,14472
ASTRAL,20190523,1229,1249.9,1190,1238.15,207674
ASTRAMICRO,20190523,84.8,84.8,82.55,83.05,143151
ASTRAZEN,20190523,2249,2280,2205.05,2225.35,13973
ASTRON,20190523,106.45,110.75,102.05,105.05,490961
ATFL,20190523,543.95,553.2,515,519.6,8149
ATLANTA,20190523,15.15,15.15,14.5,15,88968
ATLASCYCLE,20190523,51.5,54.3,51.5,52.6,3152
