20MICRONS,20190725,35.35,36.5,34.75,35.1,5732
21STCENMGM,20190725,15.65,15.65,15.65,15.65,500
3IINFOTECH,20190725,2.55,2.55,2.4,2.45,1490578
3MINDIA,20190725,21620.5,21688,21102,21162.15,1060
3PLAND,20190725,7.5,7.5,7.5,7.5,1001
5PAISA,20190725,209.9,212.85,195.9,196.6,18437
63MOONS,20190725,88.3,93.8,88.3,92.9,163307
8KMILES,20190725,69.8,70.5,69.8,69.8,121043
A2ZINFRA,20190725,10.3,10.6,9.95,10.35,784999
AARTIDRUGS,20190725,476.5,486,476.5,484.25,3072
AARTIIND,20190725,1629.7,1678.8,1626.25,1648.05,43092
AARVEEDEN,20190725,17,17.9,16.4,16.75,1442
AAVAS,20190725,1455.2,1488,1455.15,1469.5,53725
ABAN,20190725,32.6,32.6,31.1,31.5,59354
ABB,20190725,1380,1413.9,1366.1,1402.8,445967
ABBOTINDIA,20190725,8531,8684.8,8531,8599.35,4899
ABCAPITAL,20190725,84.2,86.35,83.65,85.9,1055567
ABFRL,20190725,202.1,206.7,202,204.95,260515
ABSLNN50ET,20190725,280,280,261.93,261.93,54
ACC,20190725,1574,1601.9,1569.85,1585.25,906465
ACCELYA,20190725,822,836.8,817.1,829.45,20293
ACE,20190725,76.05,81.05,75.1,79.15,129753
ADANIENT,20190725,130.5,131.3,127.75,129.4,3977652
ADANIGAS,20190725,162.75,164.5,158.55,160.35,278894
ADANIGREEN,20190725,48.35,49.4,48.35,48.8,677095
ADANIPORTS,20190725,380.8,385.55,377,380.35,2998970
ADANIPOWER,20190725,62.6,64,60,62.1,14890472
ADANITRANS,20190725,209,217,206.2,215.4,73508
ADFFOODS,20190725,253.5,259.95,250.3,254.6,9287
ADHUNIK,20190725,1.2,1.2,1.2,1.2,26929
ADHUNIKIND,20190725,93.5,95.85,93.5,94.15,5785
ADLABS,20190725,4.1,4.1,3.8,4.05,56332
ADORWELD,20190725,302.45,307.95,301.5,302.2,2812
ADROITINFO,20190725,9.55,10.4,9.55,9.95,1542
ADSL,20190725,13.95,14.1,13.55,13.55,6803
ADVANIHOTR,20190725,54.8,56.95,54.05,55.75,913
ADVENZYMES,20190725,156.45,158,155.05,155.65,18777
AEGISCHEM,20190725,201,202.95,197.45,200.4,53132
AGARIND,20190725,116.05,116.05,114,115.75,2107
AGCNET,20190725,91.55,94.7,83,87.25,4029
AGLSL,20190725,47,50.8,47,47.35,3910
AGRITECH,20190725,53.9,54,52,53.45,7035
AGROPHOS,20190725,87.15,93.75,87.15,89.9,5667
AHLEAST,20190725,162.3,177,162.3,168.7,5209
AHLUCONT,20190725,297.4,301.15,297,300,1478
AHLWEST,20190725,285,285,245,265.75,1403
AIAENG,20190725,1744.8,1761,1709.8,1756.55,16165
AIONJSW,20190725,18.95,18.95,16.5,17.3,35004
AIRAN,20190725,21.25,21.85,18.3,20.6,1522
AJANTPHARM,20190725,891.1,908,867,884.05,242767
AJMERA,20190725,135.15,137.3,131.05,132.9,16766
AKSHARCHEM,20190725,236.8,242,235.2,235.5,711
AKSHOPTFBR,20190725,9.4,9.45,9,9.1,194418
AKZOINDIA,20190725,1739.9,1739.9,1712.35,1730.65,2021
ALANKIT,20190725,24.05,25.8,24.05,25.1,337416
ALBERTDAVD,20190725,385,385,366.25,371.55,1063
ALBK,20190725,39.9,40.9,39.2,40.35,2558919
ALCHEM,20190725,1.1,1.2,1.1,1.15,1138
ALEMBICLTD,20190725,42.55,43.2,42.55,42.7,54777
ALICON,20190725,500.5,516.2,490.05,492,776
ALKALI,20190725,35.5,37.8,35.4,37,1012
ALKEM,20190725,1818,1824.8,1781.3,1815.15,20147
ALKYLAMINE,20190725,761.1,776.9,751.65,757.9,1307
ALLCARGO,20190725,100.9,100.9,98.1,100.15,56732
ALLSEC,20190725,300.1,307.95,295.25,296.35,4520
ALMONDZ,20190725,13.55,14.55,13.55,14.3,5306
ALOKTEXT,20190725,3,3,2.9,3,3266757
ALPA,20190725,18.5,19.5,17,17.9,55018
ALPHAGEO,20190725,325.1,333.8,298.1,305.15,21921
ALPSINDUS,20190725,0.6,0.6,0.6,0.6,3745
AMARAJABAT,20190725,629.5,641.5,626.85,635.95,330436
AMBER,20190725,813.6,821.3,801,806.35,4735
AMBIKCO,20190725,934.75,961.95,927.7,934.4,1830
AMBUJACEM,20190725,216.1,220,211,214.05,4148175
AMDIND,20190725,15.95,15.95,14.95,15.5,3791
AMJLAND,20190725,16.65,17.45,16.65,17,2629
AMRUTANJAN,20190725,297.45,307,293.1,294.65,14147
ANANTRAJ,20190725,27.8,28.4,27.5,27.65,118382
ANDHRABANK,20190725,22.15,22.25,21.65,21.8,498770
ANDHRACEMT,20190725,2.95,3,2.9,2.95,106207
ANDHRSUGAR,20190725,285.9,289.55,282,284.35,13648
ANIKINDS,20190725,8.5,8.9,8.3,8.8,6052
ANKITMETAL,20190725,0.6,0.65,0.55,0.65,29102
ANSALAPI,20190725,4.6,4.8,4.55,4.65,35985
ANSALHSG,20190725,4.85,4.9,4.7,4.7,13053
ANTGRAPHIC,20190725,0.85,0.9,0.85,0.9,32871
ANUP,20190725,475,486,472.6,480.75,7628
APARINDS,20190725,521.3,530,521.3,526.3,3253
APCL,20190725,156.25,156.25,150.9,152.2,498
APCOTEXIND,20190725,185.65,189,185.05,187.4,7456
APEX,20190725,238.2,239.9,231.15,232.55,42001
APLAPOLLO,20190725,1529.9,1529.9,1458.75,1466.45,10773
APLLTD,20190725,525.05,542.95,522.7,536.75,20672
APOLLO,20190725,90.8,94.9,86.9,91.7,34612
APOLLOHOSP,20190725,1335.45,1349,1314,1343.6,391683
APOLLOTYRE,20190725,164.55,165.4,160.7,161.35,2589689
APOLSINHOT,20190725,904.95,906,890.1,896.35,166
APTECHT,20190725,128,131.75,125.1,129.85,749765
ARCHIDPLY,20190725,27.85,28.15,27,27.45,10812
ARCHIES,20190725,18.05,19.1,17.35,18.3,15909
ARCOTECH,20190725,2.7,2.7,2.6,2.6,17105
ARIES,20190725,50.8,52.25,50.05,50.35,14759
ARIHANT,20190725,20,20,20,20,20
ARIHANTSUP,20190725,35.7,38.7,35.7,37.75,35042
ARMANFIN,20190725,406.8,414,405,406,2683
AROGRANITE,20190725,37.2,37.8,36.05,36.65,6860
ARROWGREEN,20190725,56.85,56.85,53.05,55.55,3246
ARROWTEX,20190725,11.95,11.95,11.15,11.25,10628
ARSHIYA,20190725,17.6,17.6,17,17.1,19310
ARSSINFRA,20190725,28.3,29.8,28.3,28.3,7163
ARVIND,20190725,58.6,60.25,57.75,58.5,5754687
ARVINDFASN,20190725,654,655,649.95,651.9,16735
ARVSMART,20190725,92.6,94.3,90.05,93.75,7743
ASAHIINDIA,20190725,204.95,204.95,200,200.5,10107
ASAHISONG,20190725,128,134.75,125.1,128.6,2005
ASAL,20190725,39.05,41.7,38.05,39.3,2297
ASHAPURMIN,20190725,22.85,22.85,22.85,22.85,50624
ASHIANA,20190725,115.5,116.7,112.65,113.5,18105
ASHIMASYN,20190725,7.7,8.4,7.7,8.15,21998
ASHOKA,20190725,118.55,121.1,117,120.1,262630
