20MICRONS,20200331,26.25,26.3,24.5,25.55,278064
21STCENMGM,20200331,10.8,10.8,10.8,10.8,419
3IINFOTECH,20200331,1.4,1.4,1.3,1.3,1013571
3MINDIA,20200331,17799.9,19400,17764.9,18827.95,6663
3PLAND,20200331,3.7,3.8,3.55,3.55,121
5PAISA,20200331,110.9,124.9,100.1,113.15,9433
63MOONS,20200331,45.05,46.6,45.05,46.05,37161
A2ZINFRA,20200331,3.2,3.3,3.15,3.15,124348
AARTIDRUGS,20200331,507.3,515,492.1,502.3,13134
AARTIIND,20200331,734,779.7,725.15,766.75,116243
AARVEEDEN,20200331,8.6,8.75,7.7,7.95,10525
AAVAS,20200331,1150,1232.8,1040,1188.85,74573
ABAN,20200331,13.9,14.15,13.45,14,54997
ABB,20200331,910,949,866.75,935.4,141102
ABBOTINDIA,20200331,15575,15694.35,15101.1,15451.1,24891
ABCAPITAL,20200331,42.8,43.55,41.85,42.15,1173291
ABFRL,20200331,162.9,162.9,151.2,152.9,2035651
ABSLBANETF,20200331,205,235,205,235,7
ABSLNN50ET,20200331,228,228,228,228,15
ACC,20200331,959,985.85,938.35,968.5,1283996
ACCELYA,20200331,849,865.95,844.95,853,57872
ACE,20200331,35.5,36,33.85,34.25,210681
ADANIENT,20200331,131.7,138.45,129.45,137.6,2200227
ADANIGAS,20200331,84.65,89,84.65,86.35,844667
ADANIGREEN,20200331,147.3,154.25,146.95,153.25,452205
ADANIPORTS,20200331,255,259.6,247.05,251.3,6401288
ADANIPOWER,20200331,25.55,28.3,25.55,27.75,8659262
ADANITRANS,20200331,190,190,178,189.05,292625
ADFFOODS,20200331,171.85,173.9,166.05,170,77602
ADHUNIKIND,20200331,12.7,13.3,12.1,12.3,34826
ADLABS,20200331,2.55,2.55,2.35,2.45,100354
ADORWELD,20200331,184.8,189.75,181.2,185.4,1206
ADROITINFO,20200331,5.85,5.85,5.35,5.85,686
ADSL,20200331,12.75,12.8,12,12.8,22553
ADVANIHOTR,20200331,30.85,31,29.35,30.1,4616
ADVENZYMES,20200331,134.7,147,130.1,142.5,279415
AEGISCHEM,20200331,134.5,140.45,130.25,139.45,475519
AFFLE,20200331,995,1005.6,970,1005.45,40360
AGARIND,20200331,52.75,53,43.95,44.45,37515
AGCNET,20200331,215,229.95,214.1,226.75,3541
AGRITECH,20200331,19.8,19.85,19,19.85,1671
AGROPHOS,20200331,5.7,5.7,5.7,5.7,21100
AHLEAST,20200331,149,149,126.5,129,3331
AHLUCONT,20200331,173.2,189,167.15,171.6,8112
AHLWEST,20200331,266.05,281.95,264,281.95,70
AIAENG,20200331,1345,1415.1,1250,1393.25,47956
AIONJSW,20200331,9,9.2,8.6,9.2,57358
AIRAN,20200331,9.9,10.35,9.45,9.45,3205
AJANTPHARM,20200331,1307,1386.6,1307,1366.3,187797
AJMERA,20200331,63.15,66.5,62.25,64.7,8354
AKSHARCHEM,20200331,150,154.45,141.1,151.7,4997
AKSHOPTFBR,20200331,3,3,2.8,3,100598
AKZOINDIA,20200331,2188,2244,2130,2213.05,36844
ALANKIT,20200331,10.7,10.75,10,10.7,38321
ALBERTDAVD,20200331,327.95,328,312.8,318.55,6050
ALCHEM,20200331,1.2,1.25,1.15,1.2,4193
ALEMBICLTD,20200331,36.6,36.9,35.05,35.35,58953
ALICON,20200331,172.95,190.05,172.95,176.1,3813
ALKALI,20200331,26.5,26.5,23.4,25.1,4286
ALKEM,20200331,2343,2374.5,2280.05,2325.85,161297
ALKYLAMINE,20200331,1214,1214.8,1180,1203.3,13705
ALLCARGO,20200331,63,63,56.6,58.45,300600
ALLSEC,20200331,111.25,115.9,106.55,115.5,2745
ALOKINDS,20200331,3.95,3.95,3.95,3.95,1075590
ALPA,20200331,14.25,14.4,13.6,13.85,19700
ALPHAGEO,20200331,122,127,117.5,124.85,18825
ALPSINDUS,20200331,0.85,0.85,0.75,0.75,36205
AMARAJABAT,20200331,461,489,448.85,478.05,1571818
AMBER,20200331,1241.95,1275.75,1206.3,1230.45,52073
AMBIKCO,20200331,546.95,546.95,515.05,527.95,5951
AMBUJACEM,20200331,152,157,146.7,155.7,3948069
AMDIND,20200331,10,10.9,9.25,10.55,7517
AMJLAND,20200331,13.85,14.6,13.8,14.5,1832
AMRUTANJAN,20200331,321.75,335,319.7,329.95,76475
ANANTRAJ,20200331,20,20.2,18.7,19.8,129936
ANDHRACEMT,20200331,1.6,1.6,1.55,1.6,46019
ANDHRAPAP,20200331,148,150.7,140,141.6,10153
ANDHRSUGAR,20200331,174.1,177.05,173,177.05,17505
ANIKINDS,20200331,6.2,6.65,6.2,6.55,3240
ANKITMETAL,20200331,0.35,0.4,0.3,0.4,139072
ANSALAPI,20200331,3.5,3.65,3.35,3.55,59596
ANSALHSG,20200331,2.65,2.8,2.6,2.8,15621
